"sequenceId","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets"
"58537909-27f2-4d87-9202-96790c5c1c7e","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 12:21:45""","""2019:11:12 12:22:13""","20"
"c43b478e-9c5f-40b1-9045-bfcd85f04090","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 12:31:55""","""2019:11:12 12:43:49""","580"
"dc0b38af-4777-44ee-9796-32a073bf9f86","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 12:48:00""","""2019:11:12 12:51:34""","200"
"2c87ae78-d9da-4834-b7f3-db3ab4222245","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 12:55:16""","""2019:11:12 12:56:33""","60"
"20e4e137-0046-4871-942b-71d4940820b6","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 12:59:29""","""2019:11:12 13:03:49""","190"
"a18e3d02-ac3f-4ab8-814d-2ed8ec78c69f","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 13:19:10""","""2019:11:12 13:23:52""","400"
"8bbf06fc-6027-4556-bc89-4783b80a8ca2","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 13:26:35""","""2019:11:12 13:33:29""","710"
"5fa15599-c204-43dc-90b2-9e8e9f3976bd","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 13:37:28""","""2019:11:12 13:40:44""","210"
"5e4566ec-df52-49c7-9c97-08c7812dff62","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 13:43:46""","""2019:11:12 13:43:50""","10"
"2f4013b3-e148-4191-989f-01c3d1e57d47","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 14:00:18""","""2019:11:12 14:00:23""","10"
"a9f80224-ba17-495b-973b-3915dd5dabdd","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:12 16:39:18""","""2019:11:12 16:39:23""","10"
"1a7fffd0-0533-4957-9249-63e28a3bb5c4","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:12 18:27:44""","""2019:11:12 18:27:49""","10"
"191ee0d3-93ed-407a-845b-a6deabc21804","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:12 18:44:25""","""2019:11:12 18:44:30""","10"
"f28b2304-345d-463f-862e-751beeedc7a7","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:12 20:46:29""","""2019:11:12 20:46:34""","10"
"c5167fc0-55b5-4789-b03f-6f5ab5fcfdba","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 03:54:43""","""2019:11:13 03:55:10""","20"
"dfea684a-9723-42d0-8c35-928538bceeda","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 04:01:18""","""2019:11:13 04:01:47""","20"
"23c4c600-ed4d-474c-bed8-d9b7af347c70","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 04:42:43""","""2019:11:13 04:42:48""","10"
"7b845650-b4ae-44a8-880c-fbb3c0d9c7a6","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 04:51:05""","""2019:11:13 04:51:10""","10"
"d26ac767-c838-46e9-8891-fb0b791532b5","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 04:56:29""","""2019:11:13 04:56:45""","20"
"a0132ff3-1e3f-4945-a34e-5f681cb08565","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 05:19:28""","""2019:11:13 05:20:11""","20"
"de0110f6-ce48-4e17-b6e8-59d322ea7140","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 05:23:12""","""2019:11:13 05:23:17""","10"
"8658167b-301f-4a15-b418-d3e9cf1fffa8","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 05:32:10""","""2019:11:13 05:32:37""","20"
"89f0b260-65e6-455f-b3bf-73a1e2f986f0","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 05:34:44""","""2019:11:13 05:34:49""","10"
"12d851c4-5c83-4dc8-8608-46092977f585","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 05:42:20""","""2019:11:13 05:42:32""","20"
"999675a2-e527-4bb3-aee0-1a1b9577d8c9","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 05:50:04""","""2019:11:13 05:50:09""","10"
"92662bed-dc62-4303-a38c-28eac43b3ee7","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 06:03:13""","""2019:11:13 06:03:18""","10"
"ff877b3d-1d54-49b9-8b43-a7fae7bfe332","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 06:05:42""","""2019:11:13 06:06:07""","20"
"afb76418-2f06-49d8-8576-abb90f7aaa4c","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 06:19:54""","""2019:11:13 06:21:27""","20"
"a84bf661-dd7b-43e2-8a65-e28fbcefcb36","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 06:25:49""","""2019:11:13 06:26:47""","50"
"06629c00-ed98-4703-a53c-8b263dee8834","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 06:49:37""","""2019:11:13 06:49:43""","10"
"353feaa1-698f-4ec4-8ee5-4f7fcb6d417e","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 07:00:45""","""2019:11:13 07:03:12""","30"
"a14e6a31-c294-45d1-a77e-09dc1c3547f6","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 07:13:50""","""2019:11:13 07:13:55""","10"
"45e58f39-f9c3-4ded-9f53-c4b12f039f18","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 07:16:40""","""2019:11:13 07:16:45""","10"
"33faf2a8-08aa-42a5-895d-920a394f8a84","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 07:27:14""","""2019:11:13 07:27:19""","10"
"c9940025-b17a-4dfa-ade9-c043be3ce7e5","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 07:29:46""","""2019:11:13 07:29:51""","10"
"b097f7f9-cb89-41a9-a76b-b8d4e1db1fae","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 07:53:41""","""2019:11:13 07:53:47""","10"
"01a87833-21d8-4ffd-83a3-0a60d9f5bc6e","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:13 13:30:43""","""2019:11:13 13:30:56""","20"
"3f480296-b9a8-4090-8de9-daf4fed2a828","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 00:14:48""","""2019:11:14 00:14:53""","10"
"6c39f5ce-51eb-4da1-beff-94309970cfdb","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 14:33:38""","""2019:11:13 14:35:01""","30"
"2181170d-c3ae-46b5-8357-65204583ab0e","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 16:20:37""","""2019:11:13 16:20:42""","10"
"8f07db73-cd5d-49d5-999c-4852a5acc7c1","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 16:28:28""","""2019:11:13 16:28:59""","40"
"a3cc64fc-ac22-41b6-923a-089cbc18a563","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 17:13:31""","""2019:11:13 17:15:19""","20"
"e48179c5-0279-4631-a71b-9b84c7c2c7ab","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 17:22:03""","""2019:11:13 17:22:08""","10"
"fae67349-d9f7-4c6e-82ed-2d26550159e7","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 17:43:35""","""2019:11:13 17:43:41""","10"
"0d88d8f0-7470-4dc7-b8a1-3f04b4a584b3","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 17:53:43""","""2019:11:13 17:53:48""","10"
"24969410-15b7-4f95-bcbc-86c379fac9fd","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 01:34:08""","""2019:11:14 01:34:13""","10"
"a05bef26-adbd-4932-8925-cedfd0ec5b69","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 17:56:03""","""2019:11:13 17:57:16""","30"
"402ae702-0347-4b37-925d-ead60e10e8f2","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 18:43:12""","""2019:11:13 18:43:18""","10"
"fa1869ca-482e-41cc-8ef8-b701d0d9775c","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 18:46:34""","""2019:11:13 18:47:04""","20"
"55a93b89-3ffc-4dd9-976a-4dabab707e7d","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 19:19:15""","""2019:11:13 19:19:22""","10"
"6dbf88ca-fb1f-4a71-bfe1-8ef1196a26ce","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 20:52:52""","""2019:11:13 20:52:57""","10"
"ca0f3d6c-f436-43d4-aaed-5b96c8f33ccc","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 21:07:15""","""2019:11:13 21:07:20""","10"
"496c7902-5c65-4eec-9610-4f0e492b5ec9","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 22:10:58""","""2019:11:13 22:11:04""","10"
"713740b8-3367-4098-85d6-408ed406c9c6","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:13 22:41:32""","""2019:11:13 22:41:38""","10"
"0c4e6a34-9d88-450b-87fd-ae7e40f1139e","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 00:10:38""","""2019:11:14 00:10:43""","10"
"522f2a47-0f98-430c-9aff-f8a0d2682938","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 01:37:48""","""2019:11:14 01:37:54""","10"
"7c4d6ddb-82f1-473a-bdc5-c1594c51d1b9","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 02:01:20""","""2019:11:14 02:01:25""","10"
"3d23e25c-54f7-457f-863e-e9db5d01cdb1","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 03:12:04""","""2019:11:14 03:12:10""","10"
"b86af670-7e16-43a3-91bb-c2553397f385","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 03:14:41""","""2019:11:14 03:15:56""","20"
"b65839aa-a7b4-441e-9e58-f67e75e5182a","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 03:21:44""","""2019:11:14 03:21:50""","10"
"d1c0886c-73a9-4472-9293-28b85ffe9ae9","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 03:39:40""","""2019:11:14 03:39:45""","10"
"261364fa-2e18-4dda-9905-21d85505b197","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 03:44:34""","""2019:11:14 03:44:40""","10"
"04db02e5-e6fc-429d-8fa4-e7911a578917","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 04:17:52""","""2019:11:14 04:17:57""","10"
"ef0295c9-d72d-4b02-a92a-3b6c150d06ae","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 05:06:13""","""2019:11:14 05:06:18""","10"
"de5193da-0021-4ee2-bbfb-8cd0f59bd750","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 05:18:35""","""2019:11:14 05:18:40""","10"
"19f2e963-e3bd-41d8-bbc0-8dbccc58a608","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 05:51:21""","""2019:11:14 05:51:26""","10"
"b6704a2d-ab38-478e-a285-04299c160a49","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 05:54:50""","""2019:11:14 05:55:52""","20"
"6002df9e-1921-4b6d-b876-c28b076fdcb2","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 05:58:04""","""2019:11:14 05:58:09""","10"
"cb6743e9-65a6-4b7d-856a-d3bb9b2f506a","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 06:05:18""","""2019:11:14 06:05:24""","10"
"76fa8d0a-d2a0-4f93-8606-83f718e7291c","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 06:11:07""","""2019:11:14 06:13:36""","30"
"78e67f39-89e1-4a96-92b7-329ca8b73f5e","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 06:25:33""","""2019:11:14 06:25:39""","10"
"33679522-c320-4726-a6a9-032f68bfb56e","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 06:29:39""","""2019:11:14 06:31:09""","20"
"160c8184-98e6-4e45-8762-5751e171ea71","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 06:38:28""","""2019:11:14 06:38:33""","10"
"ba9cab22-2daf-4f22-9e64-75c0272adacd","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 06:41:55""","""2019:11:14 06:45:14""","40"
"94a7d1ff-54ba-4d4a-8189-f81543a1120f","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 07:23:37""","""2019:11:14 07:23:42""","10"
"a52d0f92-034a-4551-b502-a75f1075d4b8","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:14 07:44:50""","""2019:11:14 07:44:55""","10"
"02d8c2b2-9e44-4c2d-9377-d1fb973ca866","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:14 10:59:47""","""2019:11:14 11:01:25""","130"
"4eafccf1-d6a7-4d1f-b201-d08a0f48c225","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:14 12:10:30""","""2019:11:14 12:10:35""","10"
"7e7aa482-3861-41dc-9022-351578e8848b","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:14 12:43:19""","""2019:11:14 12:47:09""","320"
"c6f7c021-cf7a-48ff-b0e5-5c9f814f1e20","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:14 12:50:39""","""2019:11:14 12:56:17""","240"
"f8d97417-af80-4e52-b7a1-ff908030d2b5","6ae9c58d-d9e8-45d6-9f78-a0fc87dc10ef","Mica Sint-Laureins Vrouwkeshoekkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:11:14 12:59:16""","""2019:11:14 13:09:10""","650"
